time,j0,j1,j2,j3,j4,j5,j6
0.581792,-0.495944,-0.600044,0.000278,0.521439,0.254127,-0.581682,-0.200082
0.583803,-0.495153,-0.598870,0.000743,0.521914,0.255724,-0.582770,-0.199455
0.585778,-0.494358,-0.597681,0.001207,0.522389,0.257314,-0.583864,-0.198826
0.587738,-0.493557,-0.596478,0.001672,0.522866,0.258899,-0.584964,-0.198195
0.589721,-0.492751,-0.595260,0.002137,0.523344,0.260477,-0.586068,-0.197561
0.591723,-0.491940,-0.594028,0.002602,0.523822,0.262050,-0.587178,-0.196924
0.593774,-0.491124,-0.592782,0.003067,0.524302,0.263616,-0.588292,-0.196286
0.595748,-0.490302,-0.591521,0.003532,0.524783,0.265176,-0.589412,-0.195644
0.597803,-0.489475,-0.590245,0.003998,0.525265,0.266730,-0.590537,-0.195001
0.599766,-0.488643,-0.588954,0.004463,0.525749,0.268278,-0.591668,-0.194355
0.601749,-0.487805,-0.587649,0.004929,0.526233,0.269819,-0.592803,-0.193706
0.603781,-0.486963,-0.586329,0.005394,0.526718,0.271355,-0.593943,-0.193055
0.605803,-0.486115,-0.584995,0.005860,0.527205,0.272884,-0.595089,-0.192402
